Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
32,75.14816,181.6952,1,0.69241,4,0
29,84.35494,178.05562,1,0.19536,5,1
22,73.11408,176.02702,1,0.62363,4,0
34,74.21073,191.61533,1,0.23905,4,1
38,71.256,155.39381,1,0.19813,5,0
28,73.37751,176.1627,1,0.50922,1,1
30,67.16512,156.47563,0,0.21166,3,1
29,66.17403,182.38563,0,0.72133,6,0
30,82.75765,187.62182,0,0.93734,4,1
27,64.16798,166.48894,0,0.3936,1,1
27,71.80882,167.76942,0,0.32246,1,0
32,85.15343,163.017,0,0.17588,5,0
39,71.47299,180.63642,0,0.3904,3,0
20,83.2874,176.59212,1,0.55963,5,1
27,69.08954,177.21345,1,0.37297,3,0
22,64.48836,176.32028,0,0.62308,5,0
35,59.05174,170.26401,0,0.66242,3,1
25,88.12724,191.31874,0,0.09783,2,0
20,63.63129,182.72341,1,0.69778,1,0
31,82.47187,168.15336,0,0.90032,6,1
36,65.00053,172.99453,1,0.02625,1,1
31,88.17384,171.27931,1,0.55135,1,1
29,97.06783,194.05928,1,0.60387,3,1
30,58.1347,187.11219,0,0.70982,1,0
35,64.15244,178.73511,0,0.38577,2,1
23,82.73132,197.07221,1,0.81871,2,0
27,80.13043,194.52044,0,0.5399,4,1
25,82.76922,177.69289,1,0.40894,1,1
22,69.26244,175.89435,0,0.71926,5,0
26,94.87534,176.37636,0,0.92738,5,1
33,76.18049,170.47253,1,0.812,5,1
30,62.83037,197.33974,1,0.93066,6,1
31,72.46851,169.93587,1,0.26593,2,1
28,62.96433,188.68304,1,0.11851,4,1
30,90.90941,186.90543,1,0.53435,6,1
23,68.39669,176.95134,1,0.04443,4,1
26,79.92483,198.10045,1,0.67459,2,1
28,70.29327,164.40904,1,0.24,4,1
29,68.84613,179.20309,1,0.45435,5,1
29,55.89746,175.1096,0,0.65556,5,0
27,80.98175,189.60593,0,0.4831,2,0
26,87.99181,183.53566,0,0.23606,5,0
39,65.84032,162.72705,0,0.88037,3,0
32,59.54771,192.39479,0,0.76454,5,0
30,83.03316,184.85462,0,0.60107,1,0
26,58.53759,169.64508,0,0.69854,2,0
25,87.19533,176.50321,0,0.41533,2,1
27,65.95605,167.00115,1,0.37589,4,0
29,63.96707,178.29162,0,0.16011,4,0
18,77.48462,181.50118,1,0.80359,4,1
20,64.61861,176.65353,0,0.38104,1,0
24,67.92889,175.49536,1,0.69232,5,1
29,78.53982,163.8726,1,0.29994,2,1
26,50.70888,183.37241,0,0.79599,5,0
35,91.42419,160.75545,1,0.10524,4,1
20,75.4364,180.3108,1,0.62501,2,0
24,62.07034,162.00844,0,0.80759,4,0
35,64.82755,180.50505,0,0.66025,6,1
28,84.91646,179.93881,1,0.69612,1,1
32,81.01053,184.03345,1,0.52599,2,0
38,88.86781,188.62286,0,0.55903,4,1
24,68.17257,190.47588,1,0.06589,4,0
27,77.96584,163.89957,1,0.2508,6,1
26,79.26568,179.41794,1,0.72193,4,1
18,81.95268,200.10941,1,0.94542,1,1
26,86.27281,181.19101,1,0.54178,5,0
32,67.82736,171.68652,0,0.72559,5,1
30,73.8583,179.20299,1,0.68358,5,0
31,68.8985,176.16334,1,0.99938,1,1
26,74.47388,168.23542,0,0.795,6,0
24,81.98433,188.69104,0,0.62765,5,0
34,58.45964,185.84353,0,0.11516,5,1
25,86.09372,166.65491,0,0.36266,1,1
29,63.60818,179.06725,0,0.2507,2,0
28,71.9263,174.33536,1,0.85368,4,0
35,87.43942,163.98407,1,0.44617,4,1
32,78.2801,165.85181,0,0.5353,1,1
21,78.3953,167.3404,1,0.96482,5,0
22,63.19374,179.4157,1,0.83668,6,1
30,64.55914,175.42047,0,0.78982,3,1
27,84.41256,170.40812,0,0.14222,5,1
25,69.10856,176.08117,0,0.02277,3,0
33,70.05088,187.47535,1,0.12555,4,1
28,84.63951,183.56696,0,0.74028,6,0
28,64.50086,190.01869,0,0.41072,1,1
31,77.69235,177.71687,0,0.11747,6,0
26,75.42907,196.02557,1,0.73902,5,0
35,74.97314,183.4808,1,0.19458,1,0
24,69.81564,175.11083,0,0.58904,5,1
31,69.20145,180.92952,1,0.74154,5,1
35,64.21636,167.51924,0,0.60806,6,0
21,79.82665,176.93815,1,0.99364,5,1
26,68.31851,184.29974,0,0.43416,3,1
33,84.68745,186.1167,0,0.31181,1,0
33,72.75445,175.89838,1,0.2012,4,1
27,64.4155,207.3389,1,0.50378,2,1
24,72.62186,178.27792,0,0.85248,3,0
32,70.89143,163.21606,0,0.94692,4,0
33,85.09103,192.13267,0,0.97205,1,1
22,71.31,186.07127,1,0.53138,2,0
21,72.2379,182.31689,0,0.60526,2,0
29,89.11547,175.35079,1,0.58154,1,1
31,80.08267,183.93347,1,0.46597,3,1
26,91.62706,196.19016,0,0.15224,6,0
31,87.59045,182.01633,1,0.06546,6,1
24,66.12837,165.29966,0,0.43664,5,1
18,84.89951,150.0,1,0.18617,5,0
25,90.25303,183.8456,1,0.88665,5,0
28,90.32813,170.14086,0,0.7617,4,0
26,84.88096,179.00287,0,0.61841,1,1
22,84.67523,171.90922,1,0.04741,3,1
18,71.97339,171.19091,0,0.62225,6,0
25,66.62618,172.34726,1,0.62107,1,0
32,71.47783,173.25125,0,0.43921,6,0
34,58.35211,187.76236,0,0.65775,2,0
33,88.42795,185.73644,1,0.85791,4,1
23,72.16707,167.92011,1,0.75799,3,0
22,87.91331,169.28265,0,0.47343,2,1
30,62.685,183.79122,1,0.26228,5,1
31,85.82625,190.52502,0,0.47784,6,0
30,70.05119,190.37141,0,0.94597,5,1
18,62.15631,169.97091,0,0.81999,5,1
23,91.27118,189.89311,1,0.02704,1,1
27,86.07312,162.2373,0,0.78296,2,1
30,77.11792,177.97116,1,0.17056,3,1
31,75.33938,184.87026,1,0.57111,2,1
28,79.3951,159.21195,0,0.80652,3,1
29,76.94629,200.92857,1,0.56129,4,0
28,67.07724,193.26695,1,0.40386,4,1
31,70.87948,186.47004,0,0.32127,3,0
29,94.60718,170.34972,1,0.3051,2,0
28,101.72157,179.31896,0,0.83743,3,1
26,90.62669,187.9042,1,0.82505,3,0
28,79.78224,168.77338,1,0.82338,5,1
30,71.62251,178.19526,1,0.28273,3,1
29,67.01814,189.10384,1,0.79892,5,0
29,67.67718,165.05405,0,0.03663,6,1
34,69.46732,183.32425,0,0.20646,5,0
29,96.51164,162.4523,0,0.5145,3,0
24,93.06282,170.56153,1,0.40675,6,1
32,82.46278,174.95407,1,0.11189,1,1
21,65.39387,185.13556,0,0.04172,2,0
22,83.93056,172.99211,0,0.61117,3,1
29,72.61383,181.25548,1,0.31348,4,1
30,53.46991,173.12772,0,0.01596,3,0
21,77.87101,174.69383,0,0.43089,3,0
26,66.58087,192.50662,0,0.30677,4,0
24,66.91947,168.49772,1,0.57661,5,0
25,72.49592,187.59154,0,0.92981,5,0
32,70.01677,179.98936,0,0.30787,1,0
31,74.65743,174.24446,1,0.99714,3,1
27,74.17669,167.82477,1,0.08604,3,1
25,56.24191,168.53764,0,0.08828,2,1
21,90.20278,172.61355,1,0.71296,6,0
35,65.16623,178.49946,1,0.74863,5,1
30,65.47602,186.0351,1,0.42287,3,1
24,71.71447,176.99761,1,0.28605,2,1
31,73.91665,177.66689,1,0.794,1,1
27,89.5898,179.1601,1,0.95624,2,0
26,77.69423,184.76778,0,0.9899,5,1
30,80.66465,186.44803,1,0.63445,5,1
24,77.74536,166.13035,1,0.74011,1,0
26,77.31462,177.17925,0,0.82225,6,1
28,78.0973,192.27404,0,0.79887,3,0
25,55.67266,166.8388,0,0.99339,2,1
31,72.50082,180.74313,0,0.81043,3,1
37,86.62261,178.29156,1,0.66257,3,0
24,105.0,174.33324,1,0.37622,3,0
19,62.95691,195.90783,0,0.59799,4,0
18,79.2308,180.36836,0,0.88036,1,0
27,69.28953,195.11145,1,0.30548,3,0
24,95.47652,180.05627,1,0.03065,1,1
29,61.46217,184.60256,1,0.32718,6,0
28,81.24939,174.22778,0,0.96023,3,0
19,60.92789,174.33906,1,0.79407,2,1
18,71.81433,184.09348,1,0.18714,2,0
29,74.65687,184.27697,0,0.012,1,1
28,85.69692,185.97987,0,0.66912,3,0
25,64.22833,183.76678,0,0.57901,1,0
19,81.63383,166.63579,0,0.08298,1,1
30,75.18778,171.93631,1,0.966,4,1
34,77.72793,188.49943,0,0.61779,3,1
29,84.58333,160.41535,1,0.65152,4,1
23,62.17443,182.92607,1,0.8536,3,0
28,83.10595,178.8812,0,0.33706,5,1
21,69.31095,188.49582,1,0.55825,5,1
33,85.95873,184.16621,0,0.57619,4,0
28,78.34558,173.3602,0,0.96736,5,0
19,72.90472,172.9065,1,0.13149,4,1
26,69.09974,174.77217,0,0.75891,5,1
30,83.23295,185.80063,0,0.57515,4,1
26,87.60952,156.97786,1,0.84538,5,0
26,69.67148,181.57379,1,0.83195,1,1
21,63.66993,171.16965,1,0.01203,1,1
30,81.94211,181.90835,1,0.25645,1,0
24,60.51469,183.44498,0,0.18082,3,0
18,61.94488,163.37673,1,0.46171,2,1
26,64.373,177.73134,1,0.90529,4,0
32,70.8455,181.5557,0,0.00501,2,0
26,61.63668,180.8795,1,0.48819,1,0
36,55.612,178.77799,0,0.88479,4,0
30,63.64556,167.79112,0,0.92621,4,0
29,81.42474,169.31372,0,0.6573,3,1
27,62.28456,166.21953,1,0.82975,2,0
27,71.5973,185.54046,1,0.32407,6,0
26,94.46698,178.84429,1,0.28596,2,1
26,74.50826,179.48247,1,0.04912,5,1
30,78.42531,162.94507,0,0.5032,4,0
23,65.5396,179.66397,0,0.45583,1,0
22,96.63475,186.33637,1,0.37192,5,0
22,69.58706,161.5816,1,0.11333,6,0
38,72.71895,174.64594,0,0.23076,5,1
30,88.17059,164.29651,1,0.20368,4,1
29,73.18266,175.79718,0,0.94397,5,1
22,75.47889,170.99008,0,0.96646,4,1
31,72.18312,183.80909,1,0.00342,4,1
27,72.25168,181.6924,1,0.17055,5,1
29,78.70502,192.91504,0,0.88878,1,0
23,80.52943,179.45922,0,0.03834,6,1
28,68.56752,183.38488,0,0.94345,5,1
25,67.3392,174.42293,1,0.38006,2,1
24,68.90864,168.96935,0,0.53869,4,0
31,60.98746,188.34762,1,0.76382,1,0
20,59.0957,192.43255,1,0.24391,6,1
30,77.97167,187.05656,0,0.10067,3,1
31,84.38596,181.31228,1,0.80995,3,0
23,83.71045,170.25906,1,0.98463,5,0
23,51.18009,191.41628,0,0.65878,3,0
26,72.54935,185.79509,0,0.82522,2,1
29,63.97908,200.24879,1,0.94131,5,0
27,76.43737,168.45576,0,0.22858,5,0
30,70.82176,188.62567,1,0.35041,6,1
36,80.91912,185.49107,0,0.21903,1,1
25,74.80847,176.57973,0,0.06178,4,0
19,56.03998,193.63835,1,0.73228,5,0
32,65.32914,184.02345,1,0.14566,5,0
36,75.05785,170.63107,0,0.09271,5,0
29,75.9011,178.81661,0,0.35763,1,1
22,60.94323,170.51141,1,0.06056,5,0
27,59.6354,175.31484,0,0.17956,6,0
22,75.56245,187.03826,1,0.06994,4,0
31,60.96333,189.89274,0,0.87728,4,0
21,58.31371,182.21212,1,0.77973,5,0
26,70.54859,172.49925,1,0.85951,1,0
22,70.11554,183.81608,0,0.86833,3,1
28,66.216,187.234,0,0.94451,5,0
26,67.96263,160.27888,0,0.18665,6,1
28,75.13836,181.16479,0,0.90001,5,1
28,67.79837,178.0981,1,0.52504,2,1
23,75.70697,189.53711,0,0.16623,6,0
31,71.19531,183.85689,1,0.65577,1,0
27,76.6765,184.84352,1,0.327,4,1
23,83.78206,175.18089,0,0.04647,1,0
39,83.39248,180.01652,0,0.07865,1,1
30,87.8821,189.43685,1,0.42372,5,0
27,83.38147,179.3512,0,0.82648,2,0
35,77.38558,181.7467,1,0.31103,5,0
37,70.66568,164.64043,0,0.76613,1,1
27,71.12239,179.3146,0,0.05574,5,0
29,66.22223,159.88,0,0.39373,6,0
23,75.04529,174.83855,0,0.12744,1,1
27,81.97387,180.63516,1,0.86355,4,1
27,67.74332,187.67031,0,0.96794,5,1
28,74.62782,170.0084,0,0.32562,5,0
29,68.22638,183.73684,1,0.98886,4,1
30,77.09354,194.68493,0,0.75231,5,0
29,69.50617,173.59256,0,0.00123,1,0
21,67.60489,164.52947,1,0.48527,3,0
23,68.20033,182.8984,0,0.8341,5,1
25,80.03329,168.08003,1,0.53388,4,0
26,74.03251,171.81001,0,0.54996,4,1
33,70.71578,189.23337,0,0.4477,3,1
22,77.61405,198.76899,1,0.39504,1,0
26,70.85484,169.9931,1,0.0274,2,1
32,86.26518,172.6258,0,0.62173,1,1
26,65.26134,175.60131,1,0.76673,6,1
30,73.13028,174.52192,0,0.79018,5,1
27,60.95235,199.33293,1,0.62464,4,1
29,71.53126,174.69432,1,0.34128,4,1
26,58.20365,176.12248,0,0.02261,1,1
31,82.46317,196.16177,0,0.89578,1,0
20,82.66504,185.76676,1,0.42905,5,0
26,82.8417,189.85899,0,0.60118,1,0
29,75.28872,170.93887,0,0.19456,3,0
30,66.2013,174.6982,0,0.14196,3,0
35,66.99659,169.60282,1,0.08682,2,1
26,90.30172,188.01262,1,0.79877,4,0
35,89.35677,192.25243,0,0.64646,5,0
24,76.22555,174.00226,1,0.62116,5,0
34,69.84366,176.35759,1,0.9194,1,0
32,88.68623,176.7951,0,0.15871,4,0
23,68.05497,164.52776,1,0.17027,2,1
29,77.28849,173.26178,1,0.18947,2,0
27,88.51957,187.73266,0,0.42337,2,0
31,66.63662,171.24581,1,0.87422,6,1
26,83.29224,180.92982,1,0.88147,4,0
26,80.20561,166.91981,0,0.59059,6,1
34,74.60483,178.55999,0,0.65814,2,1
27,65.06566,174.36679,1,0.89776,6,0
32,67.7556,167.78329,0,0.62422,6,0
26,77.89451,187.90386,1,0.2298,3,1
36,60.76663,188.46627,0,0.70491,1,1
24,76.30744,170.30461,1,0.76989,2,0
24,80.41051,177.83817,1,0.63534,3,0
35,84.8522,180.44319,1,0.27357,3,1
25,61.01643,161.85238,0,0.39992,5,1
36,88.16247,166.02907,1,0.47059,6,0
32,91.95363,192.86284,0,0.1453,1,1
27,79.10152,169.34873,1,0.45222,5,0
18,64.61951,192.58183,0,0.1612,4,0
27,71.71891,166.54586,1,0.49945,3,1
28,74.52403,186.58828,0,0.05081,6,1
33,77.70464,176.88697,1,0.94853,5,1
35,75.21982,178.29234,1,0.24634,1,1
24,77.81165,198.55936,1,0.46701,3,0
32,74.09253,167.45813,0,0.03275,2,0
31,77.65107,185.94798,0,0.19272,1,0
33,70.39477,185.5349,1,0.69324,2,1
30,71.61813,210.0,0,0.1118,4,0
18,69.23975,169.22869,0,0.62815,2,0
27,94.1726,173.74015,0,0.00207,2,1
22,89.63901,188.15922,1,0.46501,4,1
26,80.55294,177.99736,0,0.72134,4,1
32,88.25309,175.36949,1,0.92629,2,1
29,82.98461,189.57511,0,0.49284,3,1
33,76.81271,177.33432,1,0.84053,3,0
29,59.94429,171.08141,0,0.80259,6,1
21,72.37836,187.2621,1,0.29577,5,1
18,71.64962,183.75288,0,0.87473,5,0
28,63.66925,176.87153,0,0.64028,4,1
26,60.13838,176.39698,0,0.10418,1,1
23,79.92719,170.85093,0,0.93911,2,0
19,78.24504,187.25097,0,0.17668,4,1
24,63.32603,176.39892,1,0.47036,4,0
27,67.54121,172.30154,0,0.46637,4,1
31,86.61222,167.14445,1,0.62524,3,0
28,66.22303,183.92154,1,0.66496,1,0
36,76.70799,174.91417,1,0.23291,3,1
22,73.10222,159.87325,0,0.35244,5,1
32,80.06363,167.96731,0,0.14459,4,1
28,66.43892,177.66403,0,0.12602,3,1
31,75.90083,177.94462,0,0.82507,4,0
25,76.68723,177.56458,0,0.75072,1,0
33,77.30181,176.17244,0,0.44268,2,1
29,75.79074,165.24146,0,0.09591,3,1
24,78.44609,171.25451,1,0.44992,1,1
27,96.9177,191.83777,0,0.29446,2,1
26,100.61298,190.36228,0,0.77792,4,1
30,68.60784,185.77952,0,0.09664,6,0
22,51.81757,184.89503,1,0.45137,1,0
27,80.95495,189.04756,1,0.59139,5,1
29,76.86252,168.79205,1,0.98573,6,1
28,85.61042,180.32928,1,0.08961,2,1
34,77.84886,168.79733,1,0.11396,2,1
31,75.58604,168.97086,0,0.98805,4,1
27,86.28907,183.68065,0,0.40563,5,0
29,87.68781,189.4675,1,0.74371,3,0
29,61.1344,178.06151,1,0.78348,1,0
30,66.83394,196.49,1,0.31456,6,0
18,73.94407,182.11784,1,0.2143,4,0
26,75.98438,172.23214,0,0.27609,5,0
20,72.74017,169.13271,1,0.76439,2,0
34,79.34207,190.18131,0,0.84048,2,0
27,84.96105,181.28459,0,0.6995,6,0
27,92.2271,186.76047,0,0.44123,2,0
32,80.78913,153.42037,1,0.26256,5,1
30,66.47666,182.44672,0,0.42525,5,1
22,73.52624,174.88226,0,0.91453,3,1
27,74.24648,166.0624,1,0.8632,1,0
26,80.1464,179.37318,0,0.32338,2,1
19,78.88168,190.91814,0,0.32794,3,1
24,95.50397,202.66228,1,0.77997,5,0
27,70.38487,182.42152,1,0.42657,3,1
27,78.84751,172.90853,0,0.57272,2,0
20,98.54711,172.30497,1,0.42232,1,1
33,69.14793,189.63132,1,0.24234,3,0
27,76.45149,170.03126,0,0.18885,5,1
28,65.55119,186.22427,0,0.13954,4,0
30,75.82087,182.93681,0,0.01142,6,1
24,67.19783,181.83101,1,0.28062,4,1
30,85.46801,164.31881,1,0.17141,3,0
26,76.47319,176.43042,0,0.25795,5,0
23,65.64603,165.41842,1,0.0758,3,1
30,83.40568,174.11753,1,0.34156,3,0
35,76.79666,189.17139,0,0.51996,4,0
31,84.52819,192.31058,1,0.94457,6,0
32,63.52337,182.13949,1,0.34707,3,0
25,78.68824,174.29659,1,0.03102,6,0
20,82.73342,195.88099,1,0.36236,4,0
35,70.76623,174.16409,0,0.81722,6,1
38,62.40997,168.64314,0,0.34015,5,0
35,74.58393,186.96483,1,0.29173,5,1
26,87.28115,184.57734,0,0.919,5,0
22,86.2593,174.57424,0,0.29723,6,0
22,70.71572,181.00225,0,0.97026,4,0
19,62.16915,184.4216,1,0.83264,2,0
27,70.6882,182.03679,0,0.68425,6,0
36,70.31522,184.58939,0,0.59833,2,0
27,79.46447,174.94285,1,0.22478,2,0
29,73.94998,185.26245,0,0.7304,2,0
34,67.46736,180.17558,1,0.34714,5,1
25,86.04263,175.28189,0,0.48564,2,1
38,76.40426,177.54115,0,0.10407,3,1
37,79.35416,179.02098,0,0.29615,4,0
27,57.75015,165.54622,1,0.52912,2,0
25,50.75735,173.63341,1,0.46804,5,1
31,60.62454,180.64906,1,0.34351,2,1
26,70.19457,166.49009,0,0.47193,4,1
22,80.76356,173.80076,1,0.74493,1,0
34,51.57753,203.84645,0,0.45933,1,0
34,90.92852,168.70742,0,0.50616,6,1
28,76.70566,176.16186,1,0.70115,5,0
21,88.60295,171.66283,0,0.84161,5,1
21,66.1403,178.8313,1,0.52686,5,0
28,80.0386,171.85082,0,0.94818,2,1
25,75.85196,177.56757,0,0.35345,4,0
26,83.17686,172.81453,1,0.25255,4,1
33,72.66209,190.55128,0,0.69309,4,1
31,79.73215,180.81637,0,0.17575,1,0
34,86.02195,169.97027,0,0.89997,4,1
23,68.48824,188.40797,0,0.38657,5,1
26,77.42244,170.41733,1,0.69815,2,0
31,56.12138,164.3592,1,0.57018,1,0
30,82.02503,179.96958,1,0.05439,6,1
35,94.54663,199.07264,0,0.70908,2,1
30,62.55564,161.72336,0,0.79,3,1
37,74.08619,166.69012,1,0.98247,5,0
30,83.80481,187.52526,0,0.41613,1,0
33,75.31417,173.57679,0,0.50293,5,0
26,76.651,186.11949,1,0.87487,2,1
28,71.09001,171.62511,0,0.2692,4,0
32,70.71848,181.41962,1,0.18914,3,0
36,74.13306,197.44474,0,0.13291,5,1
31,75.41671,168.0541,1,0.97825,3,0
27,63.18559,190.23761,0,0.27036,2,0
34,74.33978,186.79707,1,0.75739,5,1
18,90.68534,165.10756,0,0.44967,4,1
20,70.80866,185.58901,1,0.24058,3,0
31,62.62745,180.72806,0,0.91333,1,1
28,73.48584,180.91094,1,0.46381,6,1
31,67.85387,183.36518,1,0.56596,2,1
28,61.61658,176.49634,0,0.22249,5,0
30,76.39168,180.70099,0,0.32415,1,1
23,67.89718,182.41452,1,0.74769,4,1
30,68.75286,187.46058,0,0.34304,4,1
32,76.53427,164.72839,1,0.50596,3,1
34,59.66825,192.90886,0,0.11436,2,0
38,57.5843,168.4471,1,0.85007,6,1
29,81.70872,187.61628,0,0.73758,5,1
29,55.69166,180.79445,1,0.76074,1,1
20,65.23322,167.18844,0,0.17819,5,0
25,57.0016,185.28145,0,0.49516,1,1
27,70.13864,170.54593,0,0.02754,2,1
33,79.28059,190.68796,1,0.31509,4,0
24,76.12338,172.89165,0,0.34802,4,0
31,98.91873,165.05014,0,0.91369,5,1
27,85.86916,195.33845,1,0.99278,5,1
27,65.68842,181.81324,0,0.61775,3,0
29,63.02945,188.67191,1,0.51677,1,1
26,102.06688,171.48528,1,0.44009,3,0
25,85.62572,161.08189,1,0.0183,1,0
19,80.8937,196.75202,0,0.80012,2,1
26,75.74852,179.93573,1,0.67183,5,1
25,77.73522,184.91352,0,0.64929,6,0
25,60.17927,186.56596,1,0.80904,1,1
30,76.57039,176.64609,0,0.92805,4,1
31,75.71231,182.2623,0,0.38953,2,1
29,65.95861,195.93953,0,0.4264,4,0
32,69.61474,179.67559,1,0.97514,2,1
30,90.15176,189.42101,1,0.66442,1,0
26,73.74825,160.08753,0,0.85135,4,1
25,95.71171,191.23761,1,0.22157,6,1
29,57.59321,164.77996,0,0.31708,6,1
30,69.7787,190.09409,1,0.39161,1,0
34,59.52721,183.90631,1,0.31693,3,1
33,62.90578,179.04079,1,0.88425,2,0
25,66.71794,179.00412,0,0.51151,5,0
27,78.1531,177.47269,0,0.95365,4,1
31,77.66826,171.7933,1,0.32132,6,1
33,68.2071,177.94024,0,0.03724,1,0
32,52.722,202.08059,0,0.13806,4,1
27,89.77693,193.02307,1,0.21707,1,1
21,72.14235,171.28997,1,0.63997,3,1
23,63.8371,182.67687,0,0.18109,5,0
29,77.74931,180.95979,0,0.3815,4,1
29,77.04445,178.57707,0,0.79539,4,1
22,71.77324,169.97222,1,0.12476,1,1
28,76.48531,184.45898,1,0.08048,1,1
31,63.4497,188.46072,1,0.53997,4,1
22,82.59913,171.66101,1,0.69807,6,0
33,65.03133,199.55541,1,0.91095,3,0
26,68.9443,195.22003,0,0.66198,4,1
34,81.48802,185.48166,0,0.94618,2,1
25,87.03959,167.6828,1,0.24453,6,1
22,90.85775,184.01409,0,0.34182,2,0
25,85.55798,182.81978,1,0.83931,4,1
27,71.75928,185.13155,1,0.81105,3,0
26,59.58967,195.90464,1,0.66489,6,1
26,89.05056,178.24026,0,0.50602,1,0
29,88.70696,200.47827,1,0.01771,6,0
27,68.28024,184.06504,1,0.28044,1,0
27,84.21189,177.09537,1,0.15834,4,1
19,71.67822,203.99377,0,0.05117,5,1
29,90.01277,188.29892,1,0.77608,1,1
27,69.85135,175.45266,1,0.13131,2,1
36,94.78651,180.84217,0,0.35741,2,0
23,82.86121,186.35233,0,0.97746,5,0
18,92.97545,178.49139,1,0.40915,5,0
31,70.36203,181.33908,0,0.14151,2,1
29,79.0503,171.82796,0,0.68976,4,0
22,65.30721,163.14805,0,0.80994,4,1
20,83.43989,181.06419,1,0.27915,4,1
35,83.99042,181.40028,0,0.80935,2,0
35,98.97024,185.2712,0,0.27152,5,0
18,79.8204,174.2381,0,0.69311,3,0
25,82.24094,166.59446,1,0.1248,2,0
36,70.2917,170.34676,1,0.42782,2,1
25,80.41379,190.55634,1,0.52049,1,1
25,71.20109,173.33389,1,0.72528,4,1
26,76.15861,175.57919,1,0.65003,1,1
22,76.74516,176.87586,0,0.85334,6,0
19,71.47695,173.80724,1,0.18429,6,0
33,75.62945,173.06789,0,0.66125,2,0
18,71.24705,171.28876,1,0.12775,6,0
29,71.20269,194.00657,0,0.47808,2,1
32,85.76665,186.80101,1,0.52456,2,1
20,76.75414,192.47821,1,0.02726,3,1
23,78.47066,194.4934,1,0.07036,1,0
34,60.42695,156.5012,1,0.83927,5,0
30,79.23458,183.43455,1,0.28679,4,0
24,80.30423,174.13821,0,0.34615,4,0
34,71.01661,191.1681,0,0.64041,3,1
34,95.8503,172.58529,0,0.22071,1,0
29,52.10773,169.4585,0,0.19286,4,1
23,82.84367,165.65954,0,0.42154,2,1
25,82.12805,176.97325,0,0.059,1,1
29,80.41583,189.14945,1,0.91697,6,0
27,76.76213,182.56167,1,0.94011,4,0
32,80.50679,167.97352,0,0.4482,1,0
20,83.68175,201.52659,0,0.20924,3,0
20,67.74112,186.49539,0,0.47057,5,0
28,77.99196,187.7741,0,0.09993,5,0
25,73.16683,192.85029,1,0.3978,1,0
24,64.06232,163.59784,0,0.07367,3,0
19,82.1717,170.88566,1,0.70617,4,0
28,69.3564,188.23011,0,0.27571,2,0
27,60.02141,171.89262,0,0.52066,1,0
31,69.60889,177.24987,1,0.01354,1,1
28,67.01101,179.22259,0,0.52464,4,1
27,85.28479,167.22595,0,0.00327,2,0
33,76.53193,176.39183,0,0.92519,2,0
21,88.82383,189.14503,1,0.50116,4,1
30,68.33444,187.29454,0,0.10007,1,0
19,83.7417,191.13015,1,0.34105,4,1
23,103.39623,190.09876,1,0.04607,5,1
21,78.56032,184.05874,1,0.5309,4,0
31,83.61649,183.26678,0,0.12234,3,1
27,81.93518,182.53331,1,0.47311,1,0
27,60.77925,173.72953,1,0.30551,6,0
22,80.85817,169.70055,0,0.76158,6,1
26,78.06456,173.10403,0,0.48226,3,0
24,72.40253,176.73971,1,0.84819,1,0
29,66.15964,173.44174,1,0.94135,1,1
23,81.93983,184.13832,0,0.96952,5,0
34,65.27596,182.01895,1,0.2602,4,1
19,96.33646,183.09323,1,0.76757,6,1
23,76.14169,183.51408,0,0.43811,4,0
36,62.76693,191.95664,0,0.42617,6,0
25,69.86004,179.91427,1,0.86823,6,1
21,72.21866,190.08369,0,0.14567,6,1
29,99.12377,185.16585,1,0.47781,5,1
25,66.15411,191.29634,1,0.59288,5,0
23,73.83783,196.1463,0,0.06612,2,0
22,69.62172,185.7665,0,0.86451,3,1
39,79.99258,181.03768,0,0.31434,1,1
26,69.78117,180.97308,0,0.65682,2,0
18,63.60943,175.29834,1,0.92808,4,1
35,73.04705,174.96228,0,0.71975,2,0
31,72.00606,189.02117,1,0.88601,4,0
24,69.07756,170.3633,1,0.06954,5,0
23,69.6119,196.14773,1,0.49273,1,0
31,86.84696,178.48277,1,0.56483,1,0
26,71.8026,208.62078,1,0.68904,1,0
18,63.65872,173.06885,1,0.11686,6,1
36,70.37884,182.50189,0,0.65679,6,1
25,75.54336,176.48151,1,0.14599,5,0
35,61.6373,172.06916,1,0.06761,4,1
34,91.25978,190.638,1,0.46932,5,1
22,83.67579,168.94446,1,0.60038,1,0
33,89.30173,173.23925,0,0.95812,1,1
24,78.92128,185.8632,0,0.69863,1,0
18,54.06303,187.44961,0,0.59139,4,1
25,90.35334,166.08115,0,0.21456,4,0
29,66.36432,185.81677,0,0.15204,2,0
25,67.17813,181.289,1,0.60727,2,1
26,76.56325,170.82277,0,0.22295,3,1
33,88.7823,172.11118,0,0.70661,4,0
28,85.53287,159.66549,1,0.11448,5,1
23,84.06281,197.17444,0,0.33964,4,0
31,71.88173,190.1542,1,0.77309,2,1
28,71.72392,167.10855,0,0.83104,6,0
18,78.45944,187.98908,0,0.34524,1,1
30,73.69929,174.25978,0,0.20672,2,1
29,83.89318,189.14811,1,0.9582,2,0
28,83.30118,175.03926,1,0.76108,6,0
32,80.91341,176.36646,1,0.80706,2,1
24,49.74039,177.11653,0,0.22275,3,0
